url,title,description,languages,assessment_length,test_type,remote_available,job_levels
https://www.shl.com/solutions/products/product-catalog/view/c-programming-new-4039/,C# Programming (New),"Multi-choice test that measures the knowledge of C# programming structure, functions, collections, enumeration, exception handling, OOPs constructs, inheritance, event handling and operator overloading.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/c-programming-new-4122/,C++ Programming (New),Multi-choice test that measures the knowledge of programming in the C++ language and the ability to use the C++ standard library to write code.,"English (USA),",10 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/cardiology-and-diabetes-management-new/,Cardiology and Diabetes Management (New),"Multi-choice test that measures the knowledge of how to control and manage cardiovascular diseases and diabetes, and understanding of the diagnostic tests used for them.","English (USA),",4 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/ceramic-engineering-new/,Ceramic Engineering (New),"Multi-choice test that measures the knowledge of classification of ceramic materials, production of ceramics and thermodynamics.","English (USA),",12 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/chemical-engineering-new/,Chemical Engineering (New),"Multi-choice test that measures the conceptual knowledge of transport phenomena, chemical process engineering and technology, chemical process principles, stoichiometry and process calculations.","English (USA),",13 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/cisco-appdynamics-new/,Cisco AppDynamics (New),"Multi-choice test that measures the knowledge of application analytics, performance management, and AppDynamics essentials like controller UI, custom dashboard, reports and monitoring.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/civil-engineering-new/,Civil Engineering (New),"Multi-choice test that measures the knowledge of structural engineering, transportation engineering, surveying, geotechnical engineering and water resources engineering.","English (USA),",10 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/cloud-computing-new/,Cloud Computing (New),"Multi-choice test that measures the knowledge of cloud computing concepts, cloud service models, virtualization and private clouds.","English (USA),",8 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/biztalk-new/,BizTalk (New),"Multi-choice test that measures the knowledge of BizTalk architecture, pipelines, adapters, business process techniques and BizTalk administration.","English (USA),",16 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/business-communication-adaptive/,Business Communication (adaptive),"This is an adaptive test that measures knowledge of communicating in the workplace. It measures the skills necessary to communicate effectively with coworkers at all levels and with external business contacts. Designed for the average business worker, this test includes the following topics: Electronic Communication, Employment Communication, Listening, Meetings, Nonverbal Communication, Verbal Communication, and Written Communication.","English (USA),",24 minutes,Knowledge & Skills,Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/business-communications/,Business Communications,"This test measures the candidate's knowledge of communicating in the workplace.  It measures the skills necessary to communicate effectively with coworkers at all levels and with external business contacts. Designed for the average business worker, this test includes the following topics: Electronic Communication, Employment Communication, Listening, Meetings, Nonverbal Communication, Verbal Communication, and Written Communication. This version of the test is not adaptive.","English (USA),",35 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/c-programming-new/,C Programming (New),"Multi-choice test that measures the knowledge of C programming basics, functions, arrays, composed data types, and advanced C concepts like SLF, file handling and dynamic memory.","English (USA),",10 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/c-programming-new-4039/,C# Programming (New),"Multi-choice test that measures the knowledge of C# programming structure, functions, collections, enumeration, exception handling, OOPs constructs, inheritance, event handling and operator overloading.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/c-programming-new-4122/,C++ Programming (New),Multi-choice test that measures the knowledge of programming in the C++ language and the ability to use the C++ standard library to write code.,"English (USA),",10 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/cardiology-and-diabetes-management-new/,Cardiology and Diabetes Management (New),"Multi-choice test that measures the knowledge of how to control and manage cardiovascular diseases and diabetes, and understanding of the diagnostic tests used for them.","English (USA),",4 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/ceramic-engineering-new/,Ceramic Engineering (New),"Multi-choice test that measures the knowledge of classification of ceramic materials, production of ceramics and thermodynamics.","English (USA),",12 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/chemical-engineering-new/,Chemical Engineering (New),"Multi-choice test that measures the conceptual knowledge of transport phenomena, chemical process engineering and technology, chemical process principles, stoichiometry and process calculations.","English (USA),",13 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/cisco-appdynamics-new/,Cisco AppDynamics (New),"Multi-choice test that measures the knowledge of application analytics, performance management, and AppDynamics essentials like controller UI, custom dashboard, reports and monitoring.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/civil-engineering-new/,Civil Engineering (New),"Multi-choice test that measures the knowledge of structural engineering, transportation engineering, surveying, geotechnical engineering and water resources engineering.","English (USA),",10 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/cloud-computing-new/,Cloud Computing (New),"Multi-choice test that measures the knowledge of cloud computing concepts, cloud service models, virtualization and private clouds.","English (USA),",8 minutes,Knowledge & Skills,Yes,"Professional, Manager"
